window_start,asset,direction,min_ask,min_ask_time,max_ask,max_ask_time,first_below_04,last_below_04,first_back_above_045,retry_count
"2026/01/17 02:30","ETH","Up","0.49","2026/01/17 02:30:08","0.72","2026/01/17 02:35:32","","","","0"
"2026/01/17 02:30","ETH","Down","0.35","2026/01/17 02:32:58","0.6","2026/01/17 02:36:15","2026/01/17 02:31:50","2026/01/17 02:38:21","2026/01/17 02:32:00","0"
"2026/01/17 02:30","XRP","Up","0.33","2026/01/17 02:33:40","0.56","2026/01/17 02:35:25","2026/01/17 02:33:14","2026/01/17 02:39:59","2026/01/17 02:34:53","0"
"2026/01/17 02:30","XRP","Down","0.47","2026/01/17 02:30:34","0.9","2026/01/17 02:38:33","","","","0"
"2026/01/17 02:30","SOL","Up","0.34","2026/01/17 02:33:23","0.55","2026/01/17 02:32:17","2026/01/17 02:31:07","2026/01/17 02:39:59","2026/01/17 02:31:41","0"
"2026/01/17 02:30","SOL","Down","0.48","2026/01/17 02:32:19","0.82","2026/01/17 02:36:20","","","","0"
"2026/01/17 02:45","BTC","Up","0.11","2026/01/17 02:49:42","0.65","2026/01/17 02:45:47","2026/01/17 02:48:33","2026/01/17 02:54:59","2026/01/17 02:52:21","0"
"2026/01/17 02:45","BTC","Down","0.36","2026/01/17 02:45:47","0.9","2026/01/17 02:49:42","2026/01/17 02:45:43","2026/01/17 02:46:39","2026/01/17 02:46:15","0"
"2026/01/17 02:45","ETH","Up","0.13","2026/01/17 02:49:42","0.67","2026/01/17 02:45:44","2026/01/17 02:48:31","2026/01/17 02:54:59","","0"
"2026/01/17 02:45","ETH","Down","0.34","2026/01/17 02:45:44","0.89","2026/01/17 02:49:42","2026/01/17 02:45:39","2026/01/17 02:46:35","2026/01/17 02:46:14","0"
"2026/01/17 02:45","SOL","Up","0.26","2026/01/17 02:49:50","0.85","2026/01/17 02:45:41","2026/01/17 02:49:26","2026/01/17 02:54:59","2026/01/17 02:50:27","0"
"2026/01/17 02:45","SOL","Down","0.17","2026/01/17 02:45:41","0.78","2026/01/17 02:49:50","2026/01/17 02:45:17","2026/01/17 02:47:40","2026/01/17 02:47:04","0"
"2026/01/17 02:45","XRP","Up","0.11","2026/01/17 02:49:54","0.66","2026/01/17 02:45:48","2026/01/17 02:48:26","2026/01/17 02:54:59","","0"
"2026/01/17 02:45","XRP","Down","0.35","2026/01/17 02:45:48","0.9","2026/01/17 02:49:42","2026/01/17 02:45:45","2026/01/17 02:46:38","2026/01/17 02:45:53","0"
"2026/01/17 03:00","XRP","Up","0.11","2026/01/17 03:03:31","0.52","2026/01/17 02:59:33","2026/01/17 03:00:08","2026/01/17 03:09:59","","0"
"2026/01/17 03:00","XRP","Down","0.49","2026/01/17 02:59:38","0.99","2026/01/17 03:09:12","","","","0"
"2026/01/17 03:00","BTC","Up","0.24","2026/01/17 03:03:31","0.6","2026/01/17 03:05:16","2026/01/17 03:00:32","2026/01/17 03:09:59","2026/01/17 03:00:44","0"
"2026/01/17 03:00","BTC","Down","0.48","2026/01/17 02:55:43","0.82","2026/01/17 03:09:03","","","","0"
"2026/01/17 03:00","SOL","Up","0.26","2026/01/17 03:01:10","0.65","2026/01/17 03:08:02","2026/01/17 03:01:04","2026/01/17 03:09:22","2026/01/17 03:02:07","0"
"2026/01/17 03:00","SOL","Down","0.51","2026/01/17 02:45:20","0.75","2026/01/17 03:01:09","2026/01/17 03:08:01","2026/01/17 03:08:06","2026/01/17 03:08:09","0"
"2026/01/17 03:00","ETH","Up","0.26","2026/01/17 03:03:31","0.62","2026/01/17 03:06:09","2026/01/17 03:01:15","2026/01/17 03:09:59","2026/01/17 03:01:27","0"
"2026/01/17 03:00","ETH","Down","0.4","2026/01/17 03:01:57","0.86","2026/01/17 03:09:01","2026/01/17 03:01:57","2026/01/17 03:06:11","2026/01/17 03:02:00","0"
"2026/01/17 03:15","BTC","Up","0.21","2026/01/17 03:18:54","0.6","2026/01/17 03:15:01","2026/01/17 03:16:40","2026/01/17 03:24:59","2026/01/17 03:16:48","0"
"2026/01/17 03:15","BTC","Down","0.44","2026/01/17 03:15:01","0.86","2026/01/17 03:22:00","","","","0"
"2026/01/17 03:15","ETH","Up","0.26","2026/01/17 03:18:23","0.59","2026/01/17 03:16:05","2026/01/17 03:17:16","2026/01/17 03:24:59","2026/01/17 03:23:47","0"
"2026/01/17 03:15","ETH","Down","0.42","2026/01/17 03:16:05","0.84","2026/01/17 03:21:46","","","","0"
"2026/01/17 03:15","XRP","Up","0.27","2026/01/17 03:18:28","0.8","2026/01/17 03:23:47","2026/01/17 03:17:36","2026/01/17 03:22:47","2026/01/17 03:20:14","0"
"2026/01/17 03:15","XRP","Down","0.42","2026/01/17 03:16:53","0.84","2026/01/17 03:21:38","2026/01/17 03:23:27","2026/01/17 03:24:59","","0"
"2026/01/17 03:15","SOL","Up","0.12","2026/01/17 03:18:27","0.55","2026/01/17 03:16:05","2026/01/17 03:16:40","2026/01/17 03:24:50","2026/01/17 03:23:51","0"
"2026/01/17 03:15","SOL","Down","0.47","2026/01/17 03:16:05","0.96","2026/01/17 03:21:53","","","","0"
"2026/01/17 03:30","BTC","Up","0.51","2026/01/17 03:15:04","0.95","2026/01/17 03:39:12","","","","0"
"2026/01/17 03:30","BTC","Down","0.12","2026/01/17 03:34:54","0.5","2026/01/17 03:15:04","2026/01/17 03:30:34","2026/01/17 03:39:59","","0"
"2026/01/17 03:30","ETH","Up","0.54","2026/01/17 03:15:04","0.97","2026/01/17 03:39:01","","","","0"
"2026/01/17 03:30","ETH","Down","0.13","2026/01/17 03:34:59","0.47","2026/01/17 03:15:04","2026/01/17 03:30:36","2026/01/17 03:39:59","","0"
"2026/01/17 03:30","XRP","Up","0.47","2026/01/17 03:30:42","0.99","2026/01/17 03:37:33","","","","0"
"2026/01/17 03:30","XRP","Down","0.06","2026/01/17 03:34:32","0.54","2026/01/17 03:30:42","2026/01/17 03:31:13","2026/01/17 03:39:59","","0"
"2026/01/17 03:30","SOL","Up","0.51","2026/01/17 03:15:13","0.99","2026/01/17 03:35:37","","","","0"
"2026/01/17 03:30","SOL","Down","0.05","2026/01/17 03:34:34","0.51","2026/01/17 03:15:13","2026/01/17 03:30:57","2026/01/17 03:39:59","","0"
"2026/01/17 03:45","BTC","Up","0.49","2026/01/17 03:46:40","0.93","2026/01/17 03:54:12","","","","0"
"2026/01/17 03:45","BTC","Down","0.29","2026/01/17 03:49:59","0.52","2026/01/17 03:46:40","2026/01/17 03:49:37","2026/01/17 03:54:59","2026/01/17 03:52:30","0"
"2026/01/17 03:45","ETH","Up","0.51","2026/01/17 03:30:12","0.86","2026/01/17 03:50:30","2026/01/17 03:51:47","2026/01/17 03:52:49","2026/01/17 03:52:53","0"
"2026/01/17 03:45","ETH","Down","0.28","2026/01/17 03:49:56","0.72","2026/01/17 03:52:41","2026/01/17 03:45:52","2026/01/17 03:54:59","2026/01/17 03:46:39","0"
"2026/01/17 03:45","SOL","Up","0.39","2026/01/17 03:49:28","0.78","2026/01/17 03:54:18","2026/01/17 03:49:28","2026/01/17 03:52:54","2026/01/17 03:49:39","0"
"2026/01/17 03:45","SOL","Down","0.44","2026/01/17 03:47:09","0.68","2026/01/17 03:52:42","2026/01/17 03:50:07","2026/01/17 03:54:57","2026/01/17 03:50:48","0"
"2026/01/17 03:45","XRP","Up","0.46","2026/01/17 03:44:42","0.91","2026/01/17 03:54:12","","","","0"
"2026/01/17 03:45","XRP","Down","0.29","2026/01/17 03:48:29","0.55","2026/01/17 03:44:42","2026/01/17 03:47:07","2026/01/17 03:54:59","2026/01/17 03:52:23","0"
"2026/01/17 04:00","XRP","Up","0.11","2026/01/17 04:04:48","0.5","2026/01/17 03:45:09","2026/01/17 04:01:11","2026/01/17 04:09:59","2026/01/17 04:01:48","0"
"2026/01/17 04:00","XRP","Down","0.51","2026/01/17 03:45:09","0.99","2026/01/17 04:09:54","","","","0"
"2026/01/17 04:00","BTC","Up","0.1","2026/01/17 04:04:52","0.51","2026/01/17 03:45:16","2026/01/17 04:00:27","2026/01/17 04:09:59","2026/01/17 04:01:49","0"
"2026/01/17 04:00","BTC","Down","0.5","2026/01/17 03:45:16","0.98","2026/01/17 04:09:02","","","","0"
"2026/01/17 04:00","SOL","Up","0.1","2026/01/17 04:04:48","0.52","2026/01/17 04:01:02","2026/01/17 04:01:27","2026/01/17 04:09:59","","0"
"2026/01/17 04:00","SOL","Down","0.49","2026/01/17 04:01:03","0.99","2026/01/17 04:08:04","","","","0"
"2026/01/17 04:00","ETH","Up","0.1","2026/01/17 04:04:49","0.54","2026/01/17 03:52:56","2026/01/17 04:01:10","2026/01/17 04:09:59","2026/01/17 04:01:39","0"
"2026/01/17 04:00","ETH","Down","0.47","2026/01/17 04:01:51","0.99","2026/01/17 04:07:40","","","","0"
"2026/01/17 04:15","BTC","Up","0.44","2026/01/17 04:16:24","0.96","2026/01/17 04:22:14","","","","0"
"2026/01/17 04:15","BTC","Down","0.15","2026/01/17 04:19:50","0.57","2026/01/17 04:16:24","2026/01/17 04:15:34","2026/01/17 04:24:59","2026/01/17 04:16:00","0"
"2026/01/17 04:15","ETH","Up","0.4","2026/01/17 04:16:46","0.98","2026/01/17 04:24:58","2026/01/17 04:16:46","2026/01/17 04:16:48","2026/01/17 04:16:48","0"
"2026/01/17 04:15","ETH","Down","0.21","2026/01/17 04:19:49","0.61","2026/01/17 04:16:46","2026/01/17 04:15:49","2026/01/17 04:24:59","2026/01/17 04:16:08","0"
"2026/01/17 04:15","SOL","Up","0.37","2026/01/17 04:16:30","0.93","2026/01/17 04:24:56","2026/01/17 04:16:22","2026/01/17 04:16:41","2026/01/17 04:17:03","0"
"2026/01/17 04:15","SOL","Down","0.27","2026/01/17 04:19:18","0.65","2026/01/17 04:16:46","2026/01/17 04:18:44","2026/01/17 04:24:59","","0"
"2026/01/17 04:15","XRP","Up","0.45","2026/01/17 04:16:27","0.97","2026/01/17 04:21:12","","","","0"
"2026/01/17 04:15","XRP","Down","0.14","2026/01/17 04:19:59","0.57","2026/01/17 04:16:27","2026/01/17 04:17:24","2026/01/17 04:24:59","","0"
"2026/01/17 04:30","BTC","Up","0.39","2026/01/17 04:31:18","0.9","2026/01/17 04:38:57","2026/01/17 04:31:17","2026/01/17 04:31:33","2026/01/17 04:31:33","0"
"2026/01/17 04:30","BTC","Down","0.37","2026/01/17 04:33:40","0.63","2026/01/17 04:31:18","2026/01/17 04:33:22","2026/01/17 04:39:59","2026/01/17 04:34:07","0"
"2026/01/17 04:30","ETH","Up","0.42","2026/01/17 04:30:02","0.71","2026/01/17 04:37:29","2026/01/17 04:35:26","2026/01/17 04:39:59","2026/01/17 04:35:56","0"
"2026/01/17 04:30","ETH","Down","0.4","2026/01/17 04:31:58","0.65","2026/01/17 04:35:32","2026/01/17 04:31:58","2026/01/17 04:38:45","2026/01/17 04:32:06","0"
"2026/01/17 04:30","SOL","Up","0.46","2026/01/17 04:34:49","0.67","2026/01/17 04:32:30","2026/01/17 04:37:46","2026/01/17 04:39:59","2026/01/17 04:37:51","0"
"2026/01/17 04:30","SOL","Down","0.35","2026/01/17 04:32:27","0.78","2026/01/17 04:38:21","2026/01/17 04:31:42","2026/01/17 04:32:36","2026/01/17 04:32:51","0"
"2026/01/17 04:30","XRP","Up","0.45","2026/01/17 04:30:11","0.98","2026/01/17 04:39:01","","","","0"
"2026/01/17 04:30","XRP","Down","0.13","2026/01/17 04:32:03","0.57","2026/01/17 04:30:11","2026/01/17 04:30:21","2026/01/17 04:39:59","","0"
"2026/01/17 04:45","BTC","Down","0.51","2026/01/17 04:31:04","0.69","2026/01/17 04:45:25","2026/01/17 04:51:26","2026/01/17 04:54:59","","0"
"2026/01/17 04:45","BTC","Up","0.32","2026/01/17 04:45:25","0.88","2026/01/17 04:54:57","2026/01/17 04:45:21","2026/01/17 04:50:23","2026/01/17 04:45:33","0"
"2026/01/17 04:45","XRP","Up","0.42","2026/01/17 04:45:27","0.97","2026/01/17 04:54:59","","","","0"
"2026/01/17 04:45","XRP","Down","0.39","2026/01/17 04:49:09","0.6","2026/01/17 04:45:03","2026/01/17 04:49:09","2026/01/17 04:54:59","2026/01/17 04:50:03","0"
"2026/01/17 04:45","ETH","Up","0.24","2026/01/17 04:49:36","0.61","2026/01/17 04:54:57","2026/01/17 04:45:21","2026/01/17 04:54:30","2026/01/17 04:45:38","0"
"2026/01/17 04:45","ETH","Down","0.51","2026/01/17 04:31:49","0.77","2026/01/17 04:49:35","2026/01/17 04:54:57","2026/01/17 04:54:59","","0"
"2026/01/17 04:45","SOL","Up","0.4","2026/01/17 04:45:23","0.78","2026/01/17 04:53:04","2026/01/17 04:45:23","2026/01/17 04:47:37","2026/01/17 04:45:31","0"
"2026/01/17 04:45","SOL","Down","0.45","2026/01/17 04:46:02","0.62","2026/01/17 04:45:24","2026/01/17 04:51:44","2026/01/17 04:54:59","2026/01/17 04:52:12","0"
"2026/01/17 05:00","BTC","Up","0.19","2026/01/17 05:02:00","0.56","2026/01/17 05:03:00","2026/01/17 05:00:32","2026/01/17 05:09:52","2026/01/17 05:02:26","0"
"2026/01/17 05:00","BTC","Down","0.49","2026/01/17 05:03:00","0.82","2026/01/17 05:02:00","","","","0"
"2026/01/17 05:00","ETH","Up","0.41","2026/01/17 05:02:00","0.91","2026/01/17 05:07:48","","","","0"
"2026/01/17 05:00","ETH","Down","0.26","2026/01/17 05:04:19","0.6","2026/01/17 05:01:59","2026/01/17 05:02:31","2026/01/17 05:09:59","","0"
"2026/01/17 05:00","XRP","Up","0.16","2026/01/17 05:01:57","0.56","2026/01/17 05:00:16","2026/01/17 05:00:47","2026/01/17 05:09:53","2026/01/17 05:00:52","0"
"2026/01/17 05:00","XRP","Down","0.48","2026/01/17 05:00:18","0.88","2026/01/17 05:01:58","","","","0"
"2026/01/17 05:00","SOL","Up","0.32","2026/01/17 05:01:42","0.71","2026/01/17 05:07:00","2026/01/17 05:01:30","2026/01/17 05:09:25","2026/01/17 05:02:22","0"
"2026/01/17 05:00","SOL","Down","0.34","2026/01/17 05:04:43","0.7","2026/01/17 05:01:42","2026/01/17 05:04:38","2026/01/17 05:07:31","2026/01/17 05:06:21","0"
"2026/01/17 05:15","BTC","Up","0.34","2026/01/17 05:15:19","0.78","2026/01/17 05:22:43","2026/01/17 05:15:12","2026/01/17 05:24:45","2026/01/17 05:16:00","0"
"2026/01/17 05:15","BTC","Down","0.48","2026/01/17 05:16:34","0.68","2026/01/17 05:24:30","2026/01/17 05:21:22","2026/01/17 05:22:45","2026/01/17 05:22:46","0"
"2026/01/17 05:15","XRP","Up","0.38","2026/01/17 05:15:19","0.85","2026/01/17 05:24:58","2026/01/17 05:15:19","2026/01/17 05:15:22","2026/01/17 05:15:24","0"
"2026/01/17 05:15","XRP","Down","0.29","2026/01/17 05:18:06","0.63","2026/01/17 05:15:19","2026/01/17 05:16:47","2026/01/17 05:24:59","2026/01/17 05:19:11","0"
"2026/01/17 05:15","ETH","Up","0.37","2026/01/17 05:15:20","0.71","2026/01/17 05:24:57","2026/01/17 05:15:15","2026/01/17 05:15:48","2026/01/17 05:16:16","0"
"2026/01/17 05:15","ETH","Down","0.42","2026/01/17 05:18:08","0.64","2026/01/17 05:15:19","2026/01/17 05:21:22","2026/01/17 05:24:59","2026/01/17 05:22:24","0"
"2026/01/17 05:15","SOL","Up","0.31","2026/01/17 05:18:24","0.61","2026/01/17 05:21:56","2026/01/17 05:15:28","2026/01/17 05:24:50","2026/01/17 05:16:35","0"
"2026/01/17 05:15","SOL","Down","0.52","2026/01/17 05:11:32","0.74","2026/01/17 05:24:33","2026/01/17 05:21:56","2026/01/17 05:21:57","2026/01/17 05:22:03","0"
"2026/01/17 05:30","ETH","Up","0.33","2026/01/17 05:31:06","0.97","2026/01/17 05:39:51","2026/01/17 05:30:21","2026/01/17 05:31:47","2026/01/17 05:30:42","0"
"2026/01/17 05:30","ETH","Down","0.19","2026/01/17 05:34:37","0.68","2026/01/17 05:31:06","2026/01/17 05:33:03","2026/01/17 05:39:59","2026/01/17 05:36:58","0"
"2026/01/17 05:30","BTC","Up","0.43","2026/01/17 05:30:21","0.94","2026/01/17 05:39:56","2026/01/17 05:36:40","2026/01/17 05:37:24","2026/01/17 05:37:24","0"
"2026/01/17 05:30","BTC","Down","0.27","2026/01/17 05:33:30","0.74","2026/01/17 05:36:59","2026/01/17 05:33:25","2026/01/17 05:39:59","2026/01/17 05:35:10","0"
"2026/01/17 05:30","SOL","Up","0.47","2026/01/17 05:29:48","0.71","2026/01/17 05:33:25","2026/01/17 05:35:39","2026/01/17 05:39:59","2026/01/17 05:35:56","0"
"2026/01/17 05:30","SOL","Down","0.31","2026/01/17 05:32:29","0.73","2026/01/17 05:37:04","2026/01/17 05:31:25","2026/01/17 05:34:20","2026/01/17 05:31:41","0"
"2026/01/17 05:30","XRP","Up","0.41","2026/01/17 05:33:06","0.76","2026/01/17 05:39:58","2026/01/17 05:36:21","2026/01/17 05:37:24","2026/01/17 05:36:31","0"
"2026/01/17 05:30","XRP","Down","0.39","2026/01/17 05:33:56","0.67","2026/01/17 05:37:01","2026/01/17 05:33:56","2026/01/17 05:39:59","2026/01/17 05:34:21","0"
"2026/01/17 05:45","ETH","Up","0.39","2026/01/17 05:46:18","0.81","2026/01/17 05:54:06","2026/01/17 05:46:17","2026/01/17 05:47:04","2026/01/17 05:47:11","0"
"2026/01/17 05:45","ETH","Down","0.45","2026/01/17 05:49:06","0.62","2026/01/17 05:46:18","2026/01/17 05:50:29","2026/01/17 05:54:36","2026/01/17 05:54:51","0"
"2026/01/17 05:45","BTC","Up","0.27","2026/01/17 05:46:25","0.58","2026/01/17 05:52:01","2026/01/17 05:46:00","2026/01/17 05:54:59","2026/01/17 05:47:13","0"
"2026/01/17 05:45","BTC","Down","0.51","2026/01/17 05:30:23","0.8","2026/01/17 05:54:37","","","","0"
"2026/01/17 05:45","SOL","Up","0.38","2026/01/17 05:48:45","0.8","2026/01/17 05:51:59","2026/01/17 05:47:40","2026/01/17 05:48:47","2026/01/17 05:47:43","0"
"2026/01/17 05:45","SOL","Down","0.4","2026/01/17 05:47:51","0.64","2026/01/17 05:48:42","2026/01/17 05:47:51","2026/01/17 05:54:59","2026/01/17 05:47:57","0"
"2026/01/17 05:45","XRP","Up","0.28","2026/01/17 05:48:41","0.51","2026/01/17 05:45:58","2026/01/17 05:46:29","2026/01/17 05:54:59","","0"
"2026/01/17 05:45","XRP","Down","0.5","2026/01/17 05:46:02","0.95","2026/01/17 05:54:11","","","","0"
"2026/01/17 06:00","BTC","Up","0.17","2026/01/17 06:03:00","0.67","2026/01/17 06:00:03","2026/01/17 06:01:47","2026/01/17 06:09:59","2026/01/17 06:01:53","0"
"2026/01/17 06:00","BTC","Down","0.34","2026/01/17 06:00:03","0.85","2026/01/17 06:09:57","2026/01/17 06:00:03","2026/01/17 06:00:11","2026/01/17 06:00:25","0"
"2026/01/17 06:00","ETH","Up","0.2","2026/01/17 06:03:15","0.64","2026/01/17 06:07:44","2026/01/17 06:01:43","2026/01/17 06:09:59","2026/01/17 06:03:52","0"
"2026/01/17 06:00","ETH","Down","0.45","2026/01/17 06:00:06","0.81","2026/01/17 06:03:15","2026/01/17 06:07:22","2026/01/17 06:08:30","2026/01/17 06:08:31","0"
"2026/01/17 06:00","XRP","Up","0.21","2026/01/17 06:03:06","0.84","2026/01/17 06:09:02","2026/01/17 06:02:55","2026/01/17 06:06:46","2026/01/17 06:07:16","0"
"2026/01/17 06:00","XRP","Down","0.35","2026/01/17 06:01:13","0.8","2026/01/17 06:03:00","2026/01/17 06:01:04","2026/01/17 06:09:49","2026/01/17 06:01:34","0"
"2026/01/17 06:00","SOL","Up","0.24","2026/01/17 06:03:24","0.63","2026/01/17 06:00:02","2026/01/17 06:01:44","2026/01/17 06:09:59","2026/01/17 06:01:58","0"
"2026/01/17 06:00","SOL","Down","0.39","2026/01/17 06:00:07","0.8","2026/01/17 06:03:24","2026/01/17 06:00:04","2026/01/17 06:00:16","2026/01/17 06:00:31","0"
"2026/01/17 06:15","BTC","Up","0.41","2026/01/17 06:19:47","0.7","2026/01/17 06:24:37","2026/01/17 06:20:08","2026/01/17 06:22:05","2026/01/17 06:22:09","0"
"2026/01/17 06:15","BTC","Down","0.34","2026/01/17 06:17:33","0.68","2026/01/17 06:21:30","2026/01/17 06:17:30","2026/01/17 06:24:59","2026/01/17 06:18:23","0"
"2026/01/17 06:15","SOL","Up","0.39","2026/01/17 06:19:43","0.69","2026/01/17 06:17:33","2026/01/17 06:19:43","2026/01/17 06:24:59","2026/01/17 06:24:03","0"
"2026/01/17 06:15","SOL","Down","0.32","2026/01/17 06:17:33","0.78","2026/01/17 06:21:05","2026/01/17 06:17:22","2026/01/17 06:18:21","2026/01/17 06:19:01","0"
"2026/01/17 06:15","ETH","Up","0.49","2026/01/17 06:15:45","0.85","2026/01/17 06:22:57","","","","0"
"2026/01/17 06:15","ETH","Down","0.26","2026/01/17 06:18:18","0.52","2026/01/17 06:15:45","2026/01/17 06:17:22","2026/01/17 06:24:59","","0"
"2026/01/17 06:15","XRP","Up","0.46","2026/01/17 06:15:30","0.78","2026/01/17 06:24:09","2026/01/17 06:21:04","2026/01/17 06:21:55","2026/01/17 06:21:56","0"
"2026/01/17 06:15","XRP","Down","0.26","2026/01/17 06:17:34","0.65","2026/01/17 06:21:04","2026/01/17 06:17:24","2026/01/17 06:24:59","2026/01/17 06:19:27","0"
"2026/01/17 06:30","BTC","Up","0.34","2026/01/17 06:30:03","0.65","2026/01/17 06:35:13","2026/01/17 06:30:02","2026/01/17 06:38:16","2026/01/17 06:30:16","0"
"2026/01/17 06:30","BTC","Down","0.4","2026/01/17 06:33:14","0.69","2026/01/17 06:37:39","2026/01/17 06:33:14","2026/01/17 06:39:59","2026/01/17 06:35:33","0"
"2026/01/17 06:30","ETH","Up","0.31","2026/01/17 06:30:09","0.61","2026/01/17 06:31:48","2026/01/17 06:30:06","2026/01/17 06:39:59","2026/01/17 06:30:20","0"
"2026/01/17 06:30","ETH","Down","0.4","2026/01/17 06:31:49","0.93","2026/01/17 06:38:09","2026/01/17 06:31:49","2026/01/17 06:33:01","2026/01/17 06:31:51","0"
"2026/01/17 06:30","XRP","Up","0.5","2026/01/17 06:15:19","0.8","2026/01/17 06:32:53","2026/01/17 06:35:43","2026/01/17 06:39:59","2026/01/17 06:35:54","0"
"2026/01/17 06:30","XRP","Down","0.24","2026/01/17 06:32:53","0.94","2026/01/17 06:39:39","2026/01/17 06:31:18","2026/01/17 06:35:20","2026/01/17 06:35:23","0"
"2026/01/17 06:30","SOL","Up","0.5","2026/01/17 06:30:09","0.85","2026/01/17 06:33:36","2026/01/17 06:37:23","2026/01/17 06:38:50","2026/01/17 06:38:50","0"
"2026/01/17 06:30","SOL","Down","0.16","2026/01/17 06:33:36","0.83","2026/01/17 06:37:59","2026/01/17 06:30:42","2026/01/17 06:35:16","2026/01/17 06:35:16","0"
"2026/01/17 06:45","BTC","Up","0.25","2026/01/17 06:46:57","0.75","2026/01/17 06:54:42","2026/01/17 06:45:52","2026/01/17 06:47:47","2026/01/17 06:47:50","0"
"2026/01/17 06:45","BTC","Down","0.45","2026/01/17 06:44:31","0.76","2026/01/17 06:46:57","2026/01/17 06:50:29","2026/01/17 06:54:59","2026/01/17 06:53:08","0"
"2026/01/17 06:45","SOL","Up","0.18","2026/01/17 06:49:50","0.54","2026/01/17 06:44:19","2026/01/17 06:46:07","2026/01/17 06:54:59","","0"
"2026/01/17 06:45","SOL","Down","0.47","2026/01/17 06:44:19","0.94","2026/01/17 06:53:36","","","","0"
"2026/01/17 06:45","XRP","Up","0.32","2026/01/17 06:47:34","0.85","2026/01/17 06:51:16","2026/01/17 06:46:54","2026/01/17 06:48:17","2026/01/17 06:48:32","0"
"2026/01/17 06:45","XRP","Down","0.45","2026/01/17 06:45:08","0.7","2026/01/17 06:47:33","2026/01/17 06:50:37","2026/01/17 06:54:59","2026/01/17 06:53:10","0"
"2026/01/17 06:45","ETH","Up","0.37","2026/01/17 06:46:58","0.95","2026/01/17 06:54:50","2026/01/17 06:46:45","2026/01/17 06:47:41","2026/01/17 06:47:13","0"
"2026/01/17 06:45","ETH","Down","0.41","2026/01/17 06:48:20","0.64","2026/01/17 06:46:56","2026/01/17 06:50:24","2026/01/17 06:54:59","","0"
"2026/01/17 07:00","XRP","Up","0.16","2026/01/17 07:02:16","0.53","2026/01/17 06:45:43","2026/01/17 07:00:33","2026/01/17 07:09:59","2026/01/17 07:01:32","0"
"2026/01/17 07:00","XRP","Down","0.48","2026/01/17 06:45:43","0.95","2026/01/17 07:09:33","","","","0"
"2026/01/17 07:00","BTC","Up","0.26","2026/01/17 07:03:16","0.5","2026/01/17 06:45:17","2026/01/17 07:00:26","2026/01/17 07:09:59","2026/01/17 07:00:48","0"
"2026/01/17 07:00","BTC","Down","0.51","2026/01/17 06:45:17","0.76","2026/01/17 07:09:59","","","","0"
"2026/01/17 07:00","ETH","Up","0.37","2026/01/17 07:03:15","0.66","2026/01/17 07:01:04","2026/01/17 07:02:16","2026/01/17 07:09:59","2026/01/17 07:04:05","0"
"2026/01/17 07:00","ETH","Down","0.35","2026/01/17 07:01:22","0.64","2026/01/17 07:03:13","2026/01/17 07:01:00","2026/01/17 07:07:06","2026/01/17 07:02:02","0"
"2026/01/17 07:00","SOL","Up","0.47","2026/01/17 07:03:53","0.75","2026/01/17 07:01:20","2026/01/17 07:09:06","2026/01/17 07:09:59","","0"
